DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
1981-04-30,51.0,18.0,96.0,23.0,17.0,34.0,5.0,32.0,49.0,13.0,48.0,47.0
1981-05-29,49.0,20.0,95.0,24.0,17.0,34.0,5.0,30.0,48.0,12.0,49.0,47.0
1981-06-30,50.0,20.0,96.0,25.0,17.0,34.0,5.0,29.0,49.0,12.0,48.0,45.0
1981-07-31,48.0,20.0,94.0,25.0,16.0,35.0,5.0,32.0,49.0,12.0,49.0,48.0
1981-08-31,45.0,20.0,95.0,24.0,16.0,34.0,5.0,31.0,47.0,12.0,49.0,48.0
1981-09-30,49.0,20.0,94.0,26.0,17.0,35.0,5.0,28.0,48.0,12.0,50.0,47.0
1981-10-30,48.0,20.0,94.0,25.0,16.0,35.0,5.0,32.0,48.0,13.0,48.0,47.0
1981-11-30,50.0,20.0,93.0,25.0,16.0,35.0,5.0,30.0,47.0,12.0,50.0,47.0
1981-12-31,49.0,19.0,96.0,25.0,16.0,35.0,5.0,29.0,47.0,13.0,49.0,47.0
1982-01-29,49.0,19.0,94.0,27.0,17.0,35.0,5.0,32.0,46.0,13.0,47.0,47.0
1982-02-26,49.0,19.0,95.0,27.0,16.0,35.0,5.0,29.0,47.0,13.0,49.0,47.0
1982-03-31,49.0,19.0,94.0,25.0,16.0,35.0,5.0,31.0,46.0,13.0,48.0,47.0
1982-04-30,48.0,19.0,93.0,27.0,16.0,35.0,5.0,31.0,46.0,13.0,46.0,47.0
1982-05-28,48.0,20.0,95.0,28.0,17.0,36.0,5.0,29.0,46.0,13.0,48.0,47.0
1982-06-30,46.0,19.0,94.0,28.0,16.0,36.0,5.0,31.0,44.0,13.0,48.0,42.0
1982-07-30,47.0,19.0,93.0,26.0,16.0,35.0,5.0,31.0,45.0,13.0,49.0,46.0
1982-08-31,46.0,19.0,93.0,28.0,16.0,35.0,5.0,29.0,45.0,13.0,50.0,46.0
1982-09-30,47.0,19.0,94.0,27.0,16.0,36.0,5.0,30.0,45.0,13.0,49.0,45.0
1982-10-29,45.0,19.0,92.0,27.0,16.0,36.0,5.0,30.0,45.0,13.0,49.0,46.0
1982-11-30,46.0,19.0,93.0,27.0,16.0,37.0,5.0,30.0,46.0,13.0,49.0,46.0
1982-12-31,46.0,20.0,93.0,26.0,16.0,36.0,5.0,30.0,45.0,13.0,48.0,46.0
1983-01-31,46.0,19.0,93.0,28.0,17.0,36.0,5.0,31.0,46.0,13.0,48.0,46.0
1983-02-28,46.0,19.0,88.0,27.0,16.0,36.0,5.0,32.0,44.0,13.0,48.0,43.0
1983-03-31,46.0,20.0,90.0,27.0,16.0,36.0,5.0,30.0,47.0,13.0,55.0,47.0
1983-04-29,68.0,28.0,139.0,69.0,22.0,103.0,11.0,37.0,82.0,30.0,129.0,93.0
1983-05-31,72.0,31.0,147.0,77.0,23.0,114.0,12.0,37.0,86.0,36.0,153.0,101.0
1983-06-30,71.0,29.0,148.0,76.0,23.0,114.0,12.0,37.0,91.0,36.0,156.0,100.0
1983-07-29,73.0,31.0,146.0,77.0,23.0,116.0,12.0,38.0,92.0,37.0,151.0,105.0
1983-08-31,72.0,32.0,146.0,75.0,23.0,120.0,12.0,39.0,93.0,38.0,154.0,106.0
1983-09-30,74.0,32.0,147.0,74.0,24.0,121.0,12.0,38.0,93.0,38.0,159.0,107.0
1983-10-31,74.0,32.0,147.0,75.0,23.0,123.0,12.0,39.0,95.0,40.0,157.0,107.0
1983-11-30,74.0,31.0,149.0,76.0,24.0,130.0,12.0,38.0,98.0,42.0,162.0,110.0
1983-12-30,73.0,33.0,148.0,77.0,23.0,134.0,12.0,37.0,96.0,45.0,167.0,112.0
1984-01-31,76.0,34.0,149.0,75.0,24.0,137.0,13.0,38.0,98.0,47.0,166.0,116.0
1984-02-29,73.0,33.0,147.0,73.0,24.0,141.0,9.0,38.0,101.0,49.0,168.0,114.0
1984-03-30,76.0,34.0,147.0,71.0,24.0,147.0,14.0,37.0,101.0,52.0,173.0,119.0
1984-04-30,75.0,34.0,148.0,73.0,24.0,151.0,15.0,37.0,103.0,52.0,174.0,122.0
1984-05-31,76.0,34.0,148.0,70.0,25.0,159.0,15.0,39.0,107.0,53.0,179.0,122.0
1984-06-29,76.0,33.0,150.0,70.0,25.0,159.0,12.0,38.0,109.0,54.0,181.0,125.0
1984-07-31,74.0,34.0,148.0,71.0,25.0,162.0,16.0,39.0,109.0,56.0,181.0,126.0
1984-08-31,75.0,34.0,151.0,71.0,25.0,166.0,17.0,39.0,111.0,57.0,187.0,125.0
1984-09-28,71.0,35.0,152.0,72.0,25.0,166.0,16.0,38.0,110.0,58.0,188.0,128.0
1984-10-31,74.0,35.0,151.0,70.0,25.0,164.0,17.0,37.0,110.0,58.0,188.0,129.0
1984-11-30,73.0,34.0,149.0,71.0,26.0,164.0,17.0,38.0,110.0,55.0,192.0,128.0
1984-12-31,73.0,35.0,154.0,67.0,25.0,166.0,18.0,38.0,110.0,56.0,200.0,126.0
1985-01-31,73.0,36.0,153.0,69.0,25.0,168.0,18.0,39.0,110.0,58.0,196.0,128.0
1985-02-28,72.0,36.0,151.0,68.0,25.0,168.0,18.0,38.0,111.0,58.0,194.0,128.0
1985-03-29,74.0,35.0,151.0,68.0,24.0,170.0,18.0,38.0,110.0,60.0,195.0,129.0
1985-04-30,75.0,35.0,151.0,68.0,25.0,169.0,18.0,39.0,111.0,61.0,197.0,133.0
1985-05-31,73.0,35.0,150.0,65.0,25.0,170.0,19.0,37.0,109.0,60.0,193.0,133.0
1985-06-28,74.0,35.0,152.0,65.0,26.0,169.0,18.0,37.0,111.0,59.0,197.0,132.0
1985-07-31,73.0,34.0,150.0,65.0,26.0,167.0,19.0,38.0,111.0,61.0,196.0,131.0
1985-08-30,73.0,33.0,149.0,64.0,26.0,169.0,19.0,38.0,110.0,62.0,197.0,130.0
1985-09-30,71.0,33.0,147.0,66.0,25.0,168.0,18.0,37.0,109.0,61.0,198.0,131.0
1985-10-31,72.0,34.0,147.0,65.0,25.0,171.0,18.0,39.0,109.0,62.0,199.0,132.0
1985-11-29,71.0,34.0,146.0,62.0,25.0,172.0,20.0,38.0,109.0,60.0,205.0,130.0
1985-12-31,74.0,34.0,149.0,62.0,25.0,172.0,18.0,36.0,107.0,63.0,213.0,131.0
1986-01-31,72.0,33.0,149.0,63.0,25.0,175.0,18.0,38.0,111.0,63.0,207.0,134.0
1986-02-28,72.0,34.0,149.0,59.0,24.0,175.0,20.0,37.0,113.0,62.0,211.0,132.0
1986-03-31,72.0,33.0,148.0,59.0,25.0,176.0,19.0,38.0,114.0,61.0,213.0,133.0
1986-04-30,71.0,35.0,153.0,62.0,24.0,173.0,19.0,38.0,122.0,65.0,201.0,135.0
1986-05-30,69.0,35.0,153.0,62.0,23.0,172.0,19.0,39.0,120.0,67.0,207.0,135.0
1986-06-30,69.0,33.0,151.0,63.0,23.0,171.0,19.0,39.0,118.0,64.0,204.0,134.0
1986-07-31,69.0,35.0,152.0,60.0,25.0,171.0,19.0,39.0,121.0,67.0,205.0,134.0
1986-08-29,69.0,34.0,150.0,62.0,25.0,174.0,19.0,39.0,119.0,68.0,209.0,133.0
1986-09-30,68.0,34.0,150.0,61.0,26.0,169.0,19.0,39.0,123.0,68.0,206.0,132.0
1986-10-31,67.0,34.0,148.0,57.0,26.0,175.0,20.0,38.0,123.0,69.0,211.0,137.0
1986-11-28,67.0,34.0,150.0,56.0,26.0,174.0,20.0,39.0,125.0,70.0,218.0,135.0
1986-12-31,69.0,33.0,146.0,55.0,26.0,176.0,20.0,39.0,125.0,72.0,223.0,130.0
1987-01-30,69.0,33.0,146.0,53.0,26.0,175.0,22.0,39.0,123.0,73.0,221.0,138.0
1987-02-27,68.0,35.0,147.0,55.0,25.0,178.0,21.0,39.0,127.0,73.0,223.0,138.0
1987-03-31,71.0,36.0,146.0,55.0,26.0,176.0,22.0,39.0,128.0,74.0,233.0,142.0
1987-04-30,71.0,35.0,146.0,54.0,26.0,179.0,22.0,39.0,130.0,74.0,234.0,143.0
1987-05-29,72.0,36.0,144.0,55.0,27.0,182.0,23.0,39.0,130.0,77.0,238.0,145.0
1987-06-30,71.0,36.0,148.0,52.0,26.0,181.0,21.0,39.0,131.0,78.0,242.0,144.0
1987-07-31,70.0,35.0,148.0,54.0,26.0,181.0,24.0,39.0,132.0,80.0,246.0,147.0
1987-08-31,71.0,34.0,150.0,54.0,28.0,181.0,22.0,39.0,133.0,81.0,247.0,146.0
1987-09-30,70.0,34.0,149.0,54.0,27.0,182.0,21.0,39.0,128.0,79.0,250.0,151.0
1987-10-30,71.0,35.0,150.0,52.0,27.0,179.0,21.0,39.0,129.0,80.0,256.0,150.0
1987-11-30,70.0,34.0,147.0,52.0,28.0,182.0,23.0,40.0,129.0,80.0,259.0,149.0
1987-12-31,71.0,35.0,148.0,50.0,29.0,182.0,23.0,40.0,129.0,81.0,260.0,148.0
1988-01-29,74.0,33.0,150.0,51.0,29.0,184.0,23.0,40.0,129.0,81.0,263.0,147.0
1988-02-29,74.0,36.0,147.0,53.0,29.0,186.0,25.0,40.0,131.0,80.0,260.0,149.0
1988-03-31,74.0,36.0,147.0,53.0,29.0,189.0,24.0,39.0,130.0,79.0,258.0,147.0
1988-04-29,74.0,34.0,147.0,51.0,29.0,187.0,25.0,39.0,129.0,78.0,262.0,147.0
1988-05-31,73.0,34.0,143.0,51.0,29.0,186.0,24.0,40.0,129.0,79.0,261.0,142.0
1988-06-30,71.0,35.0,144.0,52.0,29.0,182.0,24.0,39.0,126.0,77.0,264.0,145.0
1988-07-29,73.0,34.0,138.0,51.0,29.0,184.0,24.0,39.0,127.0,78.0,265.0,147.0
1988-08-31,72.0,33.0,143.0,49.0,29.0,184.0,25.0,39.0,124.0,79.0,260.0,142.0
1988-09-30,75.0,33.0,142.0,49.0,29.0,182.0,25.0,39.0,123.0,75.0,263.0,141.0
1988-10-31,74.0,34.0,140.0,50.0,29.0,180.0,26.0,38.0,123.0,76.0,264.0,141.0
1988-11-30,74.0,34.0,141.0,49.0,28.0,178.0,26.0,39.0,122.0,79.0,267.0,140.0
1988-12-30,72.0,34.0,138.0,50.0,28.0,178.0,26.0,39.0,123.0,79.0,263.0,141.0
1989-01-31,72.0,33.0,140.0,50.0,28.0,180.0,26.0,38.0,122.0,82.0,262.0,138.0
1989-02-28,71.0,34.0,142.0,49.0,28.0,177.0,26.0,39.0,120.0,82.0,261.0,139.0
1989-03-31,73.0,33.0,142.0,50.0,26.0,179.0,26.0,39.0,120.0,82.0,262.0,138.0
1989-04-28,72.0,32.0,142.0,51.0,27.0,179.0,24.0,39.0,120.0,84.0,262.0,135.0
1989-05-31,71.0,32.0,140.0,50.0,28.0,174.0,23.0,39.0,120.0,82.0,262.0,132.0
1989-06-30,71.0,33.0,141.0,51.0,27.0,171.0,26.0,38.0,119.0,84.0,262.0,136.0
1989-07-31,70.0,33.0,139.0,51.0,27.0,173.0,26.0,39.0,116.0,78.0,261.0,129.0
1989-08-31,71.0,32.0,140.0,50.0,26.0,174.0,25.0,38.0,119.0,82.0,262.0,128.0
1989-09-29,72.0,33.0,140.0,52.0,26.0,169.0,25.0,38.0,119.0,82.0,259.0,134.0
1989-10-31,70.0,32.0,141.0,51.0,26.0,171.0,25.0,39.0,118.0,81.0,258.0,133.0
1989-11-30,69.0,33.0,141.0,51.0,26.0,172.0,25.0,38.0,120.0,79.0,259.0,127.0
1989-12-29,68.0,33.0,137.0,51.0,26.0,170.0,26.0,39.0,120.0,75.0,255.0,128.0
1990-01-31,68.0,33.0,136.0,49.0,26.0,164.0,26.0,39.0,119.0,78.0,251.0,130.0
1990-02-28,67.0,33.0,136.0,51.0,26.0,166.0,25.0,39.0,117.0,77.0,249.0,129.0
1990-03-30,68.0,33.0,137.0,51.0,25.0,171.0,26.0,38.0,119.0,77.0,246.0,132.0
1990-04-30,68.0,33.0,138.0,51.0,25.0,169.0,24.0,39.0,120.0,79.0,242.0,131.0
1990-05-31,69.0,31.0,137.0,52.0,26.0,170.0,26.0,39.0,118.0,79.0,248.0,132.0
1990-06-29,68.0,32.0,134.0,52.0,26.0,169.0,26.0,39.0,116.0,81.0,251.0,133.0
1990-07-31,68.0,32.0,134.0,52.0,26.0,168.0,25.0,39.0,117.0,79.0,246.0,130.0
1990-08-31,66.0,32.0,132.0,52.0,26.0,165.0,24.0,39.0,115.0,77.0,243.0,123.0
1990-09-28,67.0,32.0,133.0,52.0,26.0,165.0,24.0,39.0,116.0,79.0,237.0,124.0
1990-10-31,68.0,31.0,131.0,51.0,26.0,163.0,24.0,39.0,115.0,81.0,233.0,127.0
1990-11-30,69.0,31.0,133.0,52.0,26.0,165.0,24.0,39.0,115.0,83.0,239.0,125.0
1990-12-31,69.0,31.0,130.0,52.0,27.0,162.0,24.0,38.0,116.0,84.0,238.0,127.0
1991-01-31,69.0,32.0,130.0,52.0,26.0,164.0,24.0,38.0,118.0,86.0,238.0,129.0
1991-02-28,69.0,33.0,132.0,53.0,26.0,167.0,24.0,38.0,116.0,85.0,242.0,131.0
1991-03-28,69.0,32.0,131.0,52.0,26.0,166.0,23.0,38.0,117.0,86.0,242.0,133.0
1991-04-30,69.0,32.0,130.0,52.0,26.0,166.0,24.0,39.0,118.0,85.0,239.0,133.0
1991-05-31,69.0,32.0,127.0,52.0,25.0,165.0,25.0,38.0,117.0,84.0,238.0,134.0
1991-06-28,68.0,32.0,128.0,52.0,25.0,163.0,25.0,38.0,113.0,83.0,237.0,132.0
1991-07-31,69.0,32.0,128.0,51.0,25.0,161.0,23.0,38.0,113.0,84.0,235.0,133.0
1991-08-30,68.0,32.0,129.0,51.0,24.0,163.0,21.0,38.0,114.0,85.0,235.0,129.0
1991-09-30,69.0,32.0,127.0,50.0,25.0,160.0,24.0,38.0,115.0,86.0,232.0,131.0
1991-10-31,69.0,31.0,127.0,54.0,25.0,163.0,24.0,38.0,116.0,87.0,235.0,132.0
1991-11-29,68.0,32.0,128.0,53.0,25.0,164.0,24.0,39.0,117.0,90.0,235.0,132.0
1991-12-31,69.0,31.0,127.0,53.0,25.0,163.0,24.0,38.0,117.0,93.0,236.0,135.0
1992-01-31,70.0,31.0,129.0,53.0,25.0,164.0,25.0,38.0,118.0,92.0,236.0,134.0
1992-02-28,70.0,31.0,127.0,51.0,25.0,164.0,24.0,38.0,120.0,95.0,236.0,131.0
1992-03-31,72.0,30.0,129.0,52.0,24.0,164.0,25.0,38.0,121.0,96.0,236.0,129.0
1992-04-30,71.0,31.0,129.0,51.0,25.0,166.0,24.0,38.0,121.0,98.0,237.0,131.0
1992-05-29,71.0,31.0,127.0,51.0,25.0,167.0,25.0,38.0,121.0,99.0,233.0,131.0
1992-06-30,70.0,30.0,127.0,50.0,25.0,163.0,24.0,38.0,121.0,100.0,234.0,131.0
1992-07-31,71.0,30.0,127.0,48.0,25.0,164.0,25.0,38.0,121.0,95.0,235.0,130.0
1992-08-31,70.0,30.0,128.0,48.0,26.0,165.0,25.0,38.0,123.0,103.0,238.0,127.0
1992-09-30,72.0,30.0,128.0,48.0,26.0,164.0,25.0,38.0,124.0,101.0,237.0,126.0
1992-10-30,71.0,30.0,127.0,48.0,26.0,167.0,25.0,38.0,124.0,105.0,232.0,129.0
1992-11-30,72.0,30.0,129.0,48.0,27.0,166.0,25.0,38.0,127.0,106.0,233.0,129.0
1992-12-31,72.0,30.0,129.0,49.0,27.0,166.0,24.0,38.0,126.0,106.0,236.0,131.0
1993-01-29,72.0,30.0,128.0,48.0,27.0,169.0,24.0,38.0,128.0,107.0,235.0,131.0
1993-02-26,71.0,31.0,129.0,50.0,27.0,168.0,24.0,38.0,128.0,108.0,236.0,127.0
1993-03-31,72.0,30.0,129.0,51.0,27.0,171.0,22.0,38.0,128.0,108.0,230.0,131.0
1993-04-30,72.0,32.0,129.0,52.0,27.0,170.0,24.0,38.0,130.0,109.0,234.0,128.0
1993-05-28,73.0,32.0,130.0,51.0,27.0,171.0,24.0,38.0,133.0,112.0,234.0,128.0
1993-06-30,73.0,32.0,130.0,52.0,27.0,171.0,24.0,37.0,133.0,111.0,235.0,130.0
1993-07-30,73.0,31.0,130.0,52.0,27.0,173.0,25.0,38.0,134.0,112.0,234.0,132.0
1993-08-31,72.0,32.0,130.0,51.0,27.0,176.0,24.0,37.0,135.0,114.0,240.0,133.0
1993-09-30,73.0,32.0,130.0,50.0,27.0,177.0,24.0,38.0,137.0,113.0,243.0,133.0
1993-10-29,71.0,32.0,131.0,51.0,27.0,179.0,25.0,38.0,137.0,114.0,242.0,137.0
1993-11-30,74.0,33.0,132.0,52.0,26.0,180.0,25.0,38.0,141.0,115.0,248.0,136.0
1993-12-31,74.0,33.0,133.0,52.0,27.0,181.0,26.0,38.0,142.0,115.0,249.0,139.0
1994-01-31,74.0,33.0,133.0,53.0,27.0,183.0,26.0,38.0,144.0,117.0,244.0,138.0
1994-02-28,74.0,34.0,135.0,53.0,27.0,184.0,25.0,38.0,145.0,116.0,247.0,141.0
1994-03-31,75.0,36.0,136.0,53.0,27.0,183.0,26.0,38.0,146.0,116.0,247.0,140.0
1994-04-29,76.0,36.0,136.0,54.0,27.0,185.0,25.0,39.0,149.0,117.0,251.0,143.0
1994-05-31,77.0,36.0,139.0,55.0,28.0,187.0,27.0,38.0,153.0,115.0,254.0,147.0
1994-06-30,79.0,36.0,141.0,54.0,28.0,186.0,27.0,38.0,152.0,117.0,252.0,143.0
1994-07-29,74.0,36.0,140.0,54.0,28.0,186.0,30.0,38.0,153.0,116.0,257.0,148.0
1994-08-31,77.0,37.0,143.0,54.0,28.0,186.0,29.0,37.0,158.0,117.0,258.0,151.0
1994-09-30,80.0,38.0,144.0,55.0,28.0,188.0,30.0,37.0,156.0,120.0,259.0,151.0
1994-10-31,80.0,38.0,146.0,54.0,29.0,190.0,31.0,37.0,159.0,121.0,257.0,152.0
1994-11-30,80.0,39.0,146.0,54.0,29.0,191.0,32.0,37.0,159.0,120.0,260.0,153.0
1994-12-30,79.0,39.0,144.0,54.0,29.0,193.0,32.0,37.0,156.0,119.0,265.0,154.0
1995-01-31,81.0,40.0,146.0,54.0,29.0,192.0,30.0,37.0,159.0,120.0,256.0,156.0
1995-02-28,79.0,39.0,145.0,54.0,29.0,190.0,31.0,37.0,159.0,121.0,259.0,156.0
1995-03-31,79.0,39.0,145.0,54.0,29.0,193.0,31.0,37.0,162.0,119.0,260.0,156.0
1995-04-28,81.0,39.0,147.0,52.0,28.0,194.0,31.0,37.0,162.0,119.0,260.0,158.0
1995-05-31,78.0,39.0,144.0,54.0,29.0,193.0,32.0,37.0,163.0,120.0,256.0,158.0
1995-06-30,78.0,39.0,145.0,54.0,29.0,196.0,31.0,36.0,163.0,120.0,257.0,159.0
1995-07-31,79.0,39.0,144.0,53.0,29.0,196.0,30.0,36.0,161.0,118.0,260.0,160.0
1995-08-31,78.0,38.0,144.0,52.0,29.0,201.0,30.0,36.0,159.0,118.0,260.0,159.0
1995-09-29,79.0,37.0,145.0,52.0,29.0,202.0,31.0,37.0,160.0,118.0,263.0,159.0
1995-10-31,79.0,38.0,146.0,52.0,29.0,201.0,30.0,36.0,158.0,118.0,265.0,160.0
1995-11-30,78.0,38.0,147.0,53.0,29.0,208.0,29.0,36.0,158.0,119.0,263.0,159.0
1995-12-29,77.0,37.0,143.0,53.0,28.0,206.0,31.0,37.0,161.0,118.0,267.0,163.0
1996-01-31,77.0,38.0,147.0,53.0,29.0,212.0,32.0,36.0,162.0,118.0,258.0,162.0
1996-02-29,77.0,38.0,147.0,53.0,29.0,213.0,31.0,37.0,159.0,117.0,260.0,163.0
1996-03-29,78.0,38.0,147.0,52.0,27.0,215.0,32.0,37.0,160.0,121.0,262.0,158.0
1996-04-30,78.0,38.0,150.0,52.0,29.0,218.0,33.0,37.0,164.0,122.0,261.0,165.0
1996-05-31,79.0,37.0,148.0,52.0,28.0,224.0,33.0,37.0,165.0,122.0,258.0,166.0
1996-06-28,80.0,37.0,146.0,53.0,28.0,224.0,33.0,37.0,166.0,125.0,266.0,168.0
1996-07-31,79.0,38.0,149.0,52.0,28.0,225.0,35.0,37.0,165.0,122.0,264.0,169.0
1996-08-30,78.0,38.0,149.0,52.0,28.0,230.0,31.0,37.0,166.0,126.0,266.0,169.0
1996-09-30,80.0,38.0,149.0,52.0,26.0,236.0,35.0,37.0,166.0,127.0,268.0,167.0
1996-10-31,79.0,38.0,149.0,52.0,28.0,240.0,35.0,37.0,168.0,130.0,270.0,170.0
1996-11-29,78.0,37.0,151.0,51.0,28.0,244.0,37.0,37.0,169.0,133.0,270.0,169.0
1996-12-31,79.0,36.0,146.0,51.0,27.0,244.0,37.0,37.0,167.0,135.0,274.0,169.0
1997-01-31,80.0,37.0,149.0,51.0,26.0,246.0,34.0,37.0,170.0,135.0,271.0,176.0
1997-02-28,78.0,38.0,149.0,51.0,26.0,247.0,38.0,37.0,168.0,132.0,269.0,178.0
1997-03-31,80.0,37.0,150.0,52.0,25.0,252.0,39.0,37.0,169.0,137.0,273.0,182.0
1997-04-30,78.0,37.0,149.0,52.0,26.0,252.0,39.0,37.0,174.0,136.0,272.0,184.0
1997-05-30,80.0,37.0,150.0,52.0,26.0,253.0,40.0,38.0,174.0,136.0,273.0,182.0
1997-06-30,80.0,37.0,150.0,52.0,27.0,255.0,38.0,36.0,173.0,136.0,271.0,183.0
1997-07-31,80.0,37.0,149.0,51.0,27.0,252.0,40.0,36.0,174.0,138.0,268.0,185.0
1997-08-29,77.0,37.0,149.0,51.0,27.0,258.0,39.0,35.0,172.0,136.0,271.0,182.0
1997-09-30,79.0,37.0,149.0,50.0,27.0,253.0,39.0,35.0,170.0,136.0,271.0,183.0
1997-10-31,79.0,37.0,149.0,50.0,27.0,259.0,40.0,35.0,170.0,137.0,262.0,183.0
1997-11-28,77.0,37.0,149.0,50.0,27.0,259.0,39.0,36.0,169.0,136.0,268.0,184.0
1997-12-31,79.0,36.0,149.0,51.0,26.0,259.0,39.0,36.0,168.0,138.0,273.0,185.0
1998-01-30,76.0,36.0,149.0,49.0,27.0,260.0,37.0,36.0,168.0,139.0,269.0,184.0
1998-02-27,77.0,36.0,149.0,49.0,27.0,258.0,38.0,36.0,166.0,136.0,259.0,186.0
1998-03-31,78.0,37.0,148.0,49.0,28.0,260.0,39.0,36.0,163.0,139.0,267.0,184.0
1998-04-30,77.0,36.0,146.0,50.0,25.0,261.0,37.0,35.0,165.0,139.0,262.0,186.0
1998-05-29,78.0,36.0,146.0,48.0,27.0,261.0,39.0,35.0,163.0,136.0,262.0,186.0
1998-06-30,77.0,36.0,146.0,48.0,26.0,256.0,37.0,35.0,161.0,138.0,261.0,184.0
1998-07-31,78.0,35.0,146.0,47.0,27.0,257.0,39.0,34.0,163.0,137.0,263.0,184.0
1998-08-31,76.0,35.0,144.0,46.0,26.0,252.0,40.0,34.0,160.0,131.0,261.0,184.0
1998-09-30,78.0,34.0,144.0,45.0,27.0,254.0,39.0,34.0,161.0,136.0,261.0,181.0
1998-10-30,77.0,33.0,143.0,45.0,26.0,257.0,39.0,34.0,161.0,133.0,258.0,183.0
1998-11-30,77.0,31.0,143.0,45.0,27.0,254.0,40.0,34.0,160.0,133.0,257.0,186.0
1998-12-31,75.0,32.0,144.0,43.0,26.0,255.0,40.0,34.0,161.0,130.0,258.0,182.0
1999-01-29,76.0,32.0,142.0,43.0,25.0,252.0,39.0,34.0,160.0,129.0,257.0,179.0
1999-02-26,76.0,32.0,139.0,44.0,25.0,250.0,39.0,34.0,159.0,130.0,255.0,180.0
1999-03-31,75.0,32.0,138.0,41.0,24.0,245.0,35.0,34.0,157.0,127.0,257.0,174.0
1999-04-30,74.0,31.0,135.0,42.0,24.0,245.0,36.0,33.0,154.0,127.0,257.0,173.0
1999-05-28,73.0,32.0,133.0,41.0,24.0,242.0,36.0,34.0,152.0,125.0,259.0,171.0
1999-06-30,71.0,32.0,132.0,40.0,21.0,238.0,33.0,33.0,148.0,123.0,257.0,170.0
1999-07-30,72.0,33.0,131.0,39.0,23.0,243.0,34.0,33.0,151.0,126.0,248.0,167.0
1999-08-31,72.0,33.0,126.0,38.0,23.0,242.0,35.0,32.0,148.0,124.0,251.0,165.0
1999-09-30,73.0,32.0,130.0,38.0,23.0,244.0,32.0,33.0,145.0,122.0,252.0,165.0
1999-10-29,70.0,32.0,128.0,38.0,23.0,244.0,34.0,32.0,144.0,120.0,245.0,163.0
1999-11-30,72.0,32.0,120.0,37.0,23.0,247.0,35.0,31.0,147.0,118.0,244.0,161.0
1999-12-31,71.0,32.0,123.0,37.0,22.0,252.0,36.0,31.0,149.0,119.0,244.0,161.0
2000-01-31,70.0,32.0,124.0,38.0,22.0,252.0,37.0,28.0,148.0,119.0,241.0,163.0
2000-02-29,70.0,31.0,122.0,37.0,22.0,256.0,34.0,30.0,147.0,117.0,241.0,164.0
2000-03-31,70.0,32.0,121.0,37.0,23.0,253.0,38.0,30.0,146.0,116.0,238.0,161.0
2000-04-28,69.0,31.0,122.0,36.0,22.0,257.0,40.0,30.0,146.0,115.0,237.0,165.0
2000-05-31,68.0,31.0,118.0,38.0,22.0,261.0,40.0,29.0,143.0,115.0,235.0,164.0
2000-06-30,67.0,31.0,121.0,38.0,21.0,255.0,38.0,27.0,148.0,114.0,237.0,158.0
2000-07-31,67.0,31.0,118.0,36.0,22.0,262.0,37.0,28.0,143.0,116.0,235.0,162.0
2000-08-31,65.0,30.0,119.0,37.0,23.0,268.0,42.0,27.0,138.0,115.0,235.0,165.0
2000-09-29,68.0,31.0,113.0,36.0,21.0,270.0,43.0,28.0,138.0,113.0,237.0,160.0
2000-10-31,62.0,29.0,114.0,37.0,22.0,268.0,43.0,24.0,133.0,112.0,231.0,159.0
2000-11-30,63.0,29.0,110.0,36.0,21.0,259.0,44.0,27.0,129.0,111.0,231.0,154.0
2000-12-29,63.0,29.0,113.0,37.0,21.0,268.0,44.0,25.0,128.0,110.0,229.0,154.0
2001-01-31,64.0,28.0,113.0,36.0,21.0,274.0,46.0,25.0,132.0,114.0,226.0,157.0
2001-02-28,62.0,27.0,114.0,35.0,19.0,271.0,43.0,25.0,128.0,113.0,225.0,152.0
