,hrp_turnover,rf_rate,hrp_return,predicted_regime,prob_bull,actual_regime,financing_spread,allocation_binary,regime_binary_return,allocation_prob,regime_prob_return,allocation_prob_scaled,regime_prob_scaled_return,prob_scale_factor,inner_cost_stage1,outer_cost_stage2,turnover_NoDur,turnover_Durbl,turnover_Manuf,turnover_Enrgy,turnover_Chems,turnover_BusEq,turnover_Telcm,turnover_Utils,turnover_Shops,turnover_Hlth,turnover_Money,turnover_Other,inner_cost,outer_cost_buyhold,financing_cost_buyhold,hrp_return_net,outer_cost_binary,financing_cost_binary,regime_binary_return_net,outer_cost_prob,financing_cost_prob,regime_prob_return_net,outer_cost_scaled,financing_cost_scaled,regime_prob_scaled_return_net
2015-02-28,0.07115195,0.0,-0.0128161618941616,1,0.6718054,1,0.0004166666666666667,1.0,-0.0128161618941616,0.6718054,-0.00860996653419619,1.0099349,-0.012943489209046194,1.5033147,5.973144448584734e-05,7.115195e-05,0.04675876721739769,0.05180643871426582,0.06758678704500198,0.06042994558811188,0.04086792469024658,0.0742344930768013,0.05565401911735535,0.0629177838563919,0.048921145498752594,0.06839398294687271,0.06715605407953262,0.08578760176897049,0.00013088339779282777,0.0,0.0,-0.012947045291954428,0.0,0.0,-0.012947045291954428,0.00030002595,0.0,-0.00899792065098057,0.00045103338,4.139543e-06,-0.01353084584542509
2015-03-31,0.014743367,0.0,0.0037591479708583,1,0.90256584,1,0.0004166666666666667,1.0,0.0037591479708583,0.90256584,0.0033928785343728413,1.3568405,0.005100564179629455,1.5033147,5.13076676264486e-05,1.47433675e-05,0.0516974963247776,0.038152407854795456,0.03395707905292511,0.03284146636724472,0.03932525962591171,0.05034689977765083,0.02187000773847103,0.03363789618015289,0.05206949636340141,0.09848589450120926,0.0380643866956234,0.0727379322052002,6.605103512751745e-05,0.0,0.0,0.0036930969357307827,0.0,0.0,0.0036930969357307827,0.00046152092,0.0,0.002871742208395134,0.0006938112,0.00014868354,0.0041684487015499335
2015-04-30,0.015963053,0.0,0.011310120274909,1,0.8538905,1,0.0004166666666666667,1.0,0.011310120274909,0.8538905,0.009657604014689935,1.2836661,0.014518418367017198,1.5033147,4.720354679314094e-05,1.5963054e-05,0.06271422654390335,0.05643725395202637,0.04563751071691513,0.05561855062842369,0.03733781725168228,0.06962372362613678,0.02713939920067787,0.0242922306060791,0.04828815907239914,0.06213286519050598,0.04067979007959366,0.0854547917842865,6.31666012589694e-05,0.0,0.0,0.01124695367365003,0.0,0.0,0.01124695367365003,9.735072e-05,0.0,0.009506315935865628,0.00014634873,0.00011819423,0.014172790584341727
2015-05-31,0.17627095,0.0,-0.0225965214739155,1,0.7822238,1,0.0004166666666666667,1.0,-0.0225965214739155,0.7822238,-0.017675537361547117,1.1759286,-0.026571895696327442,1.5033147,5.797642173957511e-05,0.00017627096,0.06271650642156601,0.11096682399511337,0.05010351538658142,0.08069586753845215,0.04530623182654381,0.07377459108829498,0.029735838994383812,0.06254810094833374,0.04193785414099693,0.0630197823047638,0.03685876727104187,0.061325833201408386,0.00023424737977575943,0.0,0.0,-0.022830768853691258,0.0,0.0,-0.022830768853691258,0.00014333332,0.0,-0.018002104565590205,0.0002154751,7.3303585e-05,-0.027136132571137245
2015-06-30,0.036954273,0.0,0.0153313069544085,1,0.9506107,1,0.0004166666666666667,1.0,0.0153313069544085,0.9506107,0.014574104393982074,1.429067,0.02190946507531827,1.5033147,5.055333062268481e-05,3.6954276e-05,0.10088273882865906,0.07016798853874207,0.03241513669490814,0.035724349319934845,0.03401515632867813,0.05301576480269432,0.029666054993867874,0.06268668174743652,0.04489975422620773,0.0365472212433815,0.03208107501268387,0.05315640568733215,8.750760647894501e-05,0.0,0.0,0.015243799347929554,0.0,0.0,0.015243799347929554,0.00033677378,0.0,0.014154144946297699,0.00050627685,0.00017877793,0.021099356061529687
2015-07-31,0.10792151,0.0,-0.0583806316820022,0,0.314925,1,0.0004166666666666667,0.5,-0.0291903158410011,0.314925,-0.018385519566691048,0.47343138,-0.027639222940923205,1.5033147,6.03766567243932e-05,0.000107921514,0.04694094881415367,0.02017206884920597,0.07206370681524277,0.04910727217793465,0.04830312356352806,0.0655488669872284,0.08669513463973999,0.05599948763847351,0.06068316102027893,0.06744300574064255,0.04948177561163902,0.09249788522720337,0.00016829817115168256,0.0,0.0,-0.05854892985315388,0.001,0.0,-0.03027446492657694,0.0012713714,0.0,-0.01970989224617118,0.0019112715,0.0,-0.029630172056020008
2015-08-31,0.1491389,0.0,-0.0264740518027866,1,0.5321912,1,0.0004166666666666667,1.0,-0.0264740518027866,0.5321912,-0.014089257846407131,0.8000509,-0.021180589349715832,1.5033147,5.694064522999396e-05,0.0001491389,0.07412940263748169,0.02834644727408886,0.0757657065987587,0.07485456019639969,0.0566302090883255,0.06843556463718414,0.032299160957336426,0.044013332575559616,0.06172813102602959,0.07278292626142502,0.043974872678518295,0.08588890731334686,0.00020607954277097304,0.0,0.0,-0.02668013134555757,0.001,0.0,-0.027680131345557572,0.00043453247,0.0,-0.014633464039597505,0.0006532391,0.0,-0.021998702559802078
2015-09-30,0.08625489,0.0,0.0660650183019282,0,0.21094874,1,0.0004166666666666667,0.5,0.0330325091509641,0.21094874,0.01393633206996017,0.31712234,0.020950693209417334,1.5033147,5.842744674454282e-05,8.625489e-05,0.03870416805148125,0.029910292476415634,0.048655230551958084,0.06546416133642197,0.05501120537519455,0.03042854368686676,0.0329311266541481,0.11907339841127396,0.057493895292282104,0.05090027302503586,0.030867211520671844,0.05968572199344635,0.00014468233810192746,0.0,0.0,0.06592033596382627,0.001,0.0,0.03196016798191313,0.000642485,0.0,0.013263326528399967,0.0009658572,0.0,0.019938954027937068
2015-10-31,0.17798792,0.0,-0.0093357929647375,0,0.03358577,1,0.0004166666666666667,0.5,-0.00466789648236875,0.03358577,-0.00031354977841157477,0.05048998,-0.0004713640068649118,1.5033147,6.463962303476237e-05,0.00017798792,0.04114383086562157,0.021033022552728653,0.04429229348897934,0.05112040042877197,0.09221530705690384,0.048818375915288925,0.032761089503765106,0.10103758424520493,0.0684637725353241,0.06932966411113739,0.04224157705903053,0.0899898037314415,0.00024262754699682645,0.0,0.0,-0.009578420511734327,0.0,0.0,-0.004789210255867164,0.00035472595,0.0,-0.0006764245657835812,0.0005332647,0.0,-0.0010168789794672629
2015-11-30,0.01101248,0.0,-0.0195018520437693,0,0.1976679,1,0.0004166666666666667,0.5,-0.00975092602188465,0.1976679,-0.00385489007617455,0.29715705,-0.005795112806853441,1.5033147,5.1374239451974775e-05,1.101248e-05,0.055695902556180954,0.028721913695335388,0.030816394835710526,0.032130975276231766,0.059045109897851944,0.053935062140226364,0.031101344153285027,0.04437118023633957,0.07290066033601761,0.059487566351890564,0.039223287254571915,0.09817059338092804,6.2386719624187e-05,0.0,0.0,-0.01956423876339349,0.0,0.0,-0.009782119381696744,0.00032816426,0.0,-0.004195386184471148,0.00049333414,0.0,-0.0063069856009935026
2015-12-31,0.014739264,0.0001,-0.0273982321960607,0,0.050138373,1,0.0004166666666666667,0.5,-0.01364911609803035,0.050138373,-0.0012787166188415464,0.075373754,-0.0019726449878666916,1.5033147,5.72369082914207e-05,1.4739265e-05,0.04327784478664398,0.03132431209087372,0.02914976328611374,0.07808248698711395,0.0650695413351059,0.05096273124217987,0.050082139670848846,0.08282572031021118,0.059300318360328674,0.033471956849098206,0.04511649161577225,0.08478675037622452,7.197617306188987e-05,0.0,0.0,-0.02747020836912259,0.0,0.0,-0.013685104184561295,0.00029505906,0.0,-0.0015773844440010426,0.00044356662,0.0,-0.0024216367218734955
2016-01-31,0.04489632,0.0001,0.0035738872694859,0,-0.04238709,1,0.0004166666666666667,0.5,0.00183694363474295,-0.04238709,-4.72479707818103e-05,-0.063721135,-0.00012136003610195052,1.5033147,8.45323647161322e-05,4.4896322e-05,0.0466003343462944,0.06317983567714691,0.04810461401939392,0.0603945218026638,0.08566175401210785,0.06270129978656769,0.048899464309215546,0.15933926403522491,0.06444944441318512,0.08166242390871048,0.06715060025453568,0.16059958934783936,0.00012942868664030268,0.0,0.0,0.0034444585828455974,0.0,0.0,0.0017722292914227986,0.00018505094,0.0,-0.0002268128087126337,0.00027818978,0.0,-0.0003913024715821331
2016-02-29,0.05594379,0.0002,0.0649223165527304,0,0.13440278,1,0.0004166666666666667,0.5,0.0325611582763652,0.13440278,0.0088988593903289,0.20204969,0.013277123837044108,1.5033147,6.238138453527942e-05,5.5943794e-05,0.033094123005867004,0.06459209322929382,0.07270613312721252,0.05641204118728638,0.12435156106948853,0.08673647791147232,0.04206211119890213,0.04111180454492569,0.07325462996959686,0.0794316977262497,0.058188676834106445,0.09889011830091476,0.00011832517853081814,0.0,0.0,0.06480399137419958,0.0,0.0,0.03250199568709979,0.0003535798,0.0,0.008529376369415972,0.00053154165,0.0,0.012721674622445833
2016-03-31,0.10983144,0.0002,0.0087640303247813,0,-0.025196726,1,0.0004166666666666667,0.5,0.00448201516239065,-0.025196726,-1.5785532092886013e-05,-0.03787861,-0.00012439356188932027,1.5033147,4.8590137092598416e-05,0.000109831446,0.04553870111703873,0.0447489470243454,0.04191039502620697,0.10253909230232239,0.0560598224401474,0.040031760931015015,0.022309480234980583,0.042062319815158844,0.04744952172040939,0.03800995275378227,0.05977112054824829,0.07400908321142197,0.00015842158311765332,0.0,0.0,0.008605608741663646,0.0,0.0,0.004402804370831823,0.00031919905,0.0,-0.0003309928814513323,0.00047985662,0.0,-0.0005982493949014834
2016-04-30,0.22333401,0.0001,0.0112671159101789,0,0.13163117,1,0.0004166666666666667,0.5,0.00568355795508945,0.13163117,0.0015699404882228778,0.19788307,0.002309783173938543,1.5033147,4.095808394092612e-05,0.00022333402,0.04411003366112709,0.02932044304907322,0.0634399950504303,0.05786505341529846,0.04217987507581711,0.06956732273101807,0.010211319662630558,0.034112125635147095,0.03925950080156326,0.0521954745054245,0.04490875080227852,0.06442984193563461,0.00026429210406101784,0.0,0.0,0.011002823806117883,0.0,0.0,0.005551411903058941,0.00031365582,0.0,0.0012214955879308496,0.00047152338,0.0,0.0017859608602999759
2016-05-31,0.07815421,0.0001,0.0263817048713423,0,0.38347122,1,0.0004166666666666667,0.5,0.01324085243567115,0.38347122,0.010178277446944592,0.57647794,0.015250823211409864,1.5033147,5.3124500812540704e-05,7.815421e-05,0.05204888433218002,0.023185856640338898,0.04193452373147011,0.06269417703151703,0.06135931611061096,0.07988855242729187,0.08507665246725082,0.020230496302247047,0.06304347515106201,0.033584851771593094,0.03985678032040596,0.08463817834854126,0.00013127871203613182,0.0,0.0,0.026250426159306166,0.0,0.0,0.013175213079653083,0.00050368014,0.0,0.009624255694081688,0.00075718976,0.0,0.01441795417070497
2016-06-30,0.098364204,0.0002,0.0265082563224574,0,0.48692936,1,0.0004166666666666667,0.5,0.013354128161228699,0.48692936,0.013010262336249431,0.7320081,0.019457856713233353,1.5033147,5.0969793658010134e-05,9.836421e-05,0.05306558310985565,0.026946421712636948,0.04128335043787956,0.027185648679733276,0.051796138286590576,0.04058150202035904,0.05889022350311279,0.027380047366023064,0.06253864616155624,0.06849169731140137,0.06315472722053528,0.07624610513448715,0.0001493340030650193,0.0,0.0,0.02635892231939238,0.0,0.0,0.01327946115969619,0.00020691629,0.0,0.012730630938726027,0.0003110603,0.0,0.019037482699616765
2016-07-31,0.044035614,0.0002,-0.014562089370301,0,0.41710106,1,0.0004166666666666667,0.5,-0.0071810446851505,0.41710106,-0.00595728305006032,0.6270342,-0.009056334711406055,1.5033147,6.302431410066828e-05,4.4035616e-05,0.05738094449043274,0.04905952513217926,0.03606357052922249,0.05683770030736923,0.07475246489048004,0.05749097466468811,0.08143164217472076,0.03782762959599495,0.06079692766070366,0.07467740029096603,0.07490299642086029,0.09107803553342819,0.00010705993025684774,0.0,0.0,-0.014669149300557849,0.0,0.0,-0.007234574650278923,0.00013965661,0.0,-0.006141594467603456,0.00020994783,0.0,-0.0093334127774857
2016-08-31,0.17326933,0.0002,-0.0006704023319819,1,0.6362199,1,0.0004166666666666667,1.0,-0.0006704023319819,0.6362199,-0.00035376730091407713,0.9564388,-0.0006324865443627668,1.5033147,4.983763489160575e-05,0.00017326933,0.046117670834064484,0.038399577140808105,0.03523186221718788,0.03965190798044205,0.049043793231248856,0.036636970937252045,0.03312143310904503,0.07472719252109528,0.05267668887972832,0.05026992782950401,0.03665976971387863,0.07303065061569214,0.00022310696937363484,0.0,0.0,-0.0008935093013555348,0.001,0.0,-0.001893509301355535,0.00043823774,0.0,-0.0009339501362351882,0.0006588092,0.0,-0.0015046839093020813
2016-09-30,0.1894624,0.0002,-0.0213038707300828,0,0.45339334,1,0.0004166666666666667,0.5,-0.0105519353650414,0.45339334,-0.009549711775622652,0.6815929,-0.014456885218181338,1.5033147,3.4022162666307745e-05,0.0001894624,0.02921954356133938,0.016825776547193527,0.03902970626950264,0.039485085755586624,0.04084097966551781,0.040274448692798615,0.017589885741472244,0.03211164474487305,0.03854977339506149,0.036865271627902985,0.04633161425590515,0.06685872375965118,0.00022348456282424368,0.0,0.0,-0.021527355292907044,0.001,0.0,-0.011663677646453523,0.00036565316,0.0,-0.01001669135061403,0.00054969185,0.0,-0.015158902551030497
2016-10-31,0.10275805,0.0002,0.0267131225621692,0,0.45080888,1,0.0004166666666666667,0.5,0.013456561281084599,0.45080888,0.012152351159492756,0.6777076,0.0181681449919119,1.5033147,5.408031115347333e-05,0.00010275806,0.04688774049282074,0.032357946038246155,0.045763932168483734,0.06178600341081619,0.039034053683280945,0.054767806082963943,0.03266529738903046,0.10889614373445511,0.04199045151472092,0.048463303595781326,0.05118860304355621,0.06757104396820068,0.0001568383695002813,0.0,0.0,0.02655628419266892,0.0,0.0,0.013378142096334459,5.168915e-06,0.0,0.012076478114504074,7.770539e-06,0.0,0.01805408389595318
2016-11-30,0.34371594,0.0001,0.0191199317775578,0,0.40882105,1,0.0004166666666666667,0.5,0.0096099658887789,0.40882105,0.007875748410852184,0.6145867,0.011789397313279774,1.5033147,6.873281343263962e-05,0.00034371595,0.04444444179534912,0.038306839764118195,0.04970121383666992,0.05811980366706848,0.07425542175769806,0.05708640441298485,0.046928174793720245,0.11574619263410568,0.0599968321621418,0.07064790278673172,0.04583277180790901,0.09928184747695923,0.0004124487600883601,0.0,0.0,0.01870748301746944,0.0,0.0,0.00940374150873472,8.3975676e-05,0.0,0.007623155001379248,0.00012624181,0.0,0.011409669978214855
2016-12-31,0.022650238,0.0003,0.0169313365449939,1,0.6112515,1,0.0004166666666666667,1.0,0.0169313365449939,0.6112515,0.01046592896818482,0.91890335,0.015582590879977628,1.5033147,9.427737010195484e-05,2.265024e-05,0.059757836163043976,0.058795347809791565,0.042186133563518524,0.0727829560637474,0.07116588950157166,0.0464235320687294,0.11251246184110641,0.1485409289598465,0.09418391436338425,0.09750818461179733,0.052255354821681976,0.16093546152114868,0.0001169276098728376,0.0,0.0,0.01681440893512106,0.001,0.0,0.01581440893512106,0.00040486088,0.0,0.009989595911811568,0.00060863333,0.0,0.01486651237690343
2017-01-31,0.023312539,0.0004,0.0325770851098441,1,0.95900077,1,0.0004166666666666667,1.0,0.0325770851098441,0.95900077,0.03125784927691081,1.44168,0.04678905859802964,1.5033147,8.350283749655285e-05,2.331254e-05,0.038623273372650146,0.22239965200424194,0.07934480160474777,0.054666027426719666,0.012977620586752892,0.05932522565126419,0.08673559129238129,0.05281456559896469,0.0973510593175888,0.07601016014814377,0.0413990244269371,0.16526925563812256,0.00010681537676623487,0.0,0.0,0.032470269733077865,0.0,0.0,0.032470269733077865,0.0006954986,0.0,0.030459914646742657,0.0010455532,0.00018403331,0.04540547845058043
2017-02-28,0.07664382,0.0004,-0.0005173915254318,1,1.0147111,1,0.0004166666666666667,1.0,-0.0005173915254318,1.0147111,-0.0005308874020525024,1.5254302,-0.0009994167403966565,1.5033147,6.407392926858279e-05,7.6643824e-05,0.04755803570151329,0.0863502100110054,0.029316896572709084,0.06225830316543579,0.03181629255414009,0.061466336250305176,0.03928976505994797,0.13261745870113373,0.045594118535518646,0.05396271497011185,0.04721159487962723,0.06760621070861816,0.00014071775355487602,0.0,0.0,-0.000658109278986676,0.0,0.0,-0.000658109278986676,0.000111420755,6.1296423e-06,-0.0007912256719937246,0.0001675005,0.00021892926,-0.001600501613114987
2017-03-31,0.01764828,0.0003,0.0080388480492701,1,0.91262364,1,0.0004166666666666667,1.0,0.0080388480492701,0.91262364,0.007362655706120758,1.3719605,0.010917393999637799,1.5033147,5.344219493880919e-05,1.764828e-05,0.046146925538778305,0.10279643535614014,0.09663321822881699,0.0497124120593071,0.09389179944992065,0.0503234937787056,0.028448056429624557,0.0319257527589798,0.04095138981938362,0.04242498427629471,0.03875095769762993,0.07128158956766129,7.109047578441496e-05,0.0,0.0,0.007967757573485685,0.0,0.0,0.007967757573485685,0.00020417501,0.0,0.0070936018448794,0.0003069394,0.00015498356,0.010357937729519333
2017-04-30,0.012718849,0.0005,0.0099895506324412,1,0.9287097,1,0.0004166666666666667,1.0,0.0099895506324412,0.9287097,0.009313037586261,1.396143,0.013748769305200467,1.5033147,4.7272491589560234e-05,1.271885e-05,0.059392448514699936,0.058222535997629166,0.09547548741102219,0.04007766768336296,0.08945214748382568,0.040137335658073425,0.043093472719192505,0.030518772080540657,0.03466181829571724,0.040685638785362244,0.0311434343457222,0.049608685076236725,5.999134116488189e-05,0.0,0.0,0.009929559291276318,0.0,0.0,0.009929559291276318,3.2172084e-05,0.0,0.009225150963064152,4.836488e-05,0.00016505957,0.01345158837062253
2017-05-31,0.021816045,0.0006,0.0022855337275806,1,0.9191776,1,0.0004166666666666667,1.0,0.0022855337275806,0.9191776,0.002149304832616376,1.3818132,0.002929092700765076,1.5033147,4.6422708051429103e-05,2.1816046e-05,0.03665843605995178,0.054493989795446396,0.03039812110364437,0.030460597947239876,0.03363616764545441,0.04486743360757828,0.02500614896416664,0.07593949139118195,0.04079755023121834,0.052088335156440735,0.03593768551945686,0.05751873180270195,6.823875382487753e-05,0.0,0.0,0.0022172949737557226,0.0,0.0,0.0022172949737557226,1.906419e-05,0.0,0.0020675171097348614,2.8659584e-05,0.00015908883,0.0026470510802083674
2017-06-30,0.30766344,0.0006,0.0200266173291934,1,0.8969479,1,0.0004166666666666667,1.0,0.0200266173291934,0.8969479,0.01802466401231947,1.348395,0.02679475347869721,1.5033147,5.4069287461370476e-05,0.00030766346,0.05285640060901642,0.04556330665946007,0.030605070292949677,0.03644069284200668,0.05767378583550453,0.0737442672252655,0.05398424714803696,0.04273832589387894,0.0595405288040638,0.07395661622285843,0.05182531848549843,0.08344164490699768,0.00036173274772349025,0.0,0.0,0.01966488458146991,0.0,0.0,0.01966488458146991,4.4459346e-05,0.0,0.017655749230436616,6.683636e-05,0.00014516458,0.0260949939163512
2017-07-31,0.025732398,0.0007000000000000001,-0.0012014886234542,1,0.96767104,1,0.0004166666666666667,1.0,-0.0012014886234542,0.96767104,-0.001140015467569736,1.4547142,-0.0020661224618201777,1.5033147,5.402238397798128e-05,2.5732399e-05,0.15755292773246765,0.05470927804708481,0.06128992140293121,0.04296630620956421,0.03320551663637161,0.0456954762339592,0.035306237637996674,0.008963923901319504,0.0472525954246521,0.038915976881980896,0.04541773721575737,0.09346834570169449,7.975478305886127e-05,0.0,0.0,-0.0012812434065130613,0.0,0.0,-0.0012812434065130613,0.00014144625,0.0,-0.0013586381070099364,0.00021263839,0.00018946425,-0.002584245515364325
2017-08-31,0.013974234,0.0009,0.0081973838119788,1,0.96410054,1,0.0004166666666666667,1.0,0.0081973838119788,0.96410054,0.007935411671412203,1.4493465,0.011476437996153622,1.5033147,4.545082837516618e-05,1.3974235e-05,0.04123431444168091,0.02766515500843525,0.0489613302052021,0.04731488227844238,0.027995221316814423,0.04562418907880783,0.03807631880044937,0.04602299630641937,0.05829935520887375,0.033990927040576935,0.03637867793440819,0.08271978795528412,5.9425063491786726e-05,0.0,0.0,0.008137958748487013,0.0,0.0,0.008137958748487013,7.1409945e-06,0.0,0.007870978941116843,1.07352735e-05,0.00018722774,0.011192347477093412
2017-09-30,0.03686659,0.0009,0.0069445940810257,1,0.82169574,1,0.0004166666666666667,1.0,0.0069445940810257,0.82169574,0.0058668172365784295,1.2352673,0.008366689298434773,1.5033147,7.561039785609838e-05,3.6866593e-05,0.0499994233250618,0.05915847420692444,0.03579413518309593,0.06533744931221008,0.33996158838272095,0.05561530962586403,0.06842058897018433,0.07741180807352066,0.04841754212975502,0.046282775700092316,0.05753301829099655,0.06279116868972778,0.00011247699114715007,0.0,0.0,0.00683211708987855,0.0,0.0,0.00683211708987855,0.0002848096,0.0,0.005489585781458913,0.00042815853,9.802804e-05,0.007701563585069493
2017-10-31,0.036992062,0.0009,0.032991352972439,1,0.95123047,1,0.0004166666666666667,1.0,0.032991352972439,0.95123047,0.031426272654283105,1.4299988,0.046790594811455435,1.5033147,5.809509369706418e-05,3.6992064e-05,0.03423366695642471,0.03178240731358528,0.027608152478933334,0.04035641625523567,0.11360044777393341,0.05264008045196533,0.07803232222795486,0.07453525811433792,0.05993461608886719,0.07903286814689636,0.03865981474518776,0.07092838734388351,9.508715723919365e-05,0.0,0.0,0.032896265815199804,0.0,0.0,0.032896265815199804,0.00025906946,0.0,0.031076753389420453,0.00038946298,0.00017916615,0.046085991168879153
2017-11-30,0.18008783,0.0008,0.0088064411424095,1,0.9801136,1,0.0004166666666666667,1.0,0.0088064411424095,0.9801136,0.008647222055650933,1.4734193,0.01259684497289532,1.5033147,5.127144247576572e-05,0.00018008784,0.0431794710457325,0.0645611435174942,0.03407706320285797,0.03620107099413872,0.09476332366466522,0.040420565754175186,0.08830476552248001,0.027169274166226387,0.05782361328601837,0.05962721258401871,0.034153472632169724,0.0767793357372284,0.0002313592805648593,0.0,0.0,0.00857508186184464,0.0,0.0,0.00857508186184464,5.776632e-05,0.0,0.008362697352862838,8.684111e-05,0.00019725805,0.011971856583365739
2017-12-31,0.14068173,0.0009,0.0400146902974962,1,0.88877255,1,0.0004166666666666667,1.0,0.0400146902974962,0.88877255,0.035664062930405985,1.3361049,0.053161328188867006,1.5033147,4.673092814351263e-05,0.00014068173,0.03831687942147255,0.12457993626594543,0.038224171847105026,0.03022930584847927,0.04101186990737915,0.038015034049749374,0.03952550143003464,0.04320351779460907,0.03732394427061081,0.05660347267985344,0.038108356297016144,0.06369432806968689,0.0001874126600073913,0.0,0.0,0.039827277637488806,0.0,0.0,0.039827277637488806,0.00018268217,0.0,0.03531481353509733,0.0002746289,0.0001400437,0.05249625262245257
2018-01-31,0.16635102,0.0011,-0.050437071422425,1,0.8162297,1,0.0004166666666666667,1.0,-0.050437071422425,0.8162297,-0.040966088399715196,1.2270502,-0.062138573033735295,1.5033147,5.1253654660858854e-05,0.00016635103,0.03745108097791672,0.10285116732120514,0.05086882412433624,0.038369741290807724,0.04240571707487106,0.05090383440256119,0.06132925674319267,0.049698710441589355,0.028986865654587746,0.06829214841127396,0.03332249075174332,0.08558543771505356,0.0002176046885011873,0.0,0.0,-0.05065467611092619,0.0,0.0,-0.05065467611092619,0.0001450857,0.0,-0.04128878950394066,0.00021810937,9.460425e-05,-0.06271829852946842
2018-02-28,0.20900227,0.0011,-0.0145813744311612,1,0.81166106,1,0.0004166666666666667,1.0,-0.0145813744311612,0.81166106,-0.011627961065576203,1.2201821,-0.0180341317757907,1.5033147,5.751884775952083e-05,0.00020900228,0.039751581847667694,0.09659671783447266,0.03233730047941208,0.04262004420161247,0.025585999712347984,0.07128900289535522,0.07865755259990692,0.04387083649635315,0.06494834274053574,0.05832498148083687,0.04000430181622505,0.09309349954128265,0.0002665211231286509,0.0,0.0,-0.01484789555428985,0.0,0.0,-0.01484789555428985,9.137273e-06,0.0,-0.011853423157201958,1.3736249e-05,9.174253e-05,-0.01846481484543879
2018-03-31,0.21977918,0.0012,0.0025634825190519,1,0.7277654,1,0.0004166666666666667,1.0,0.0025634825190519,0.7277654,0.0021922953754230654,1.0940604,0.0026917322588064143,1.5033147,7.168122475618092e-05,0.00021977919,0.05193895846605301,0.10118870437145233,0.04366979002952576,0.04843125492334366,0.41164296865463257,0.04556431248784065,0.06928141415119171,0.033836573362350464,0.04217689856886864,0.06240804120898247,0.03481222316622734,0.07403114438056946,0.00029146041571279584,0.0,0.0,0.0022720221033391045,0.0,0.0,0.0022720221033391045,0.00016779137,0.0,0.0018123892069797148,0.0002522433,3.9191844e-05,0.0020814218038422254
2018-04-30,0.21647215,0.0014000000000000002,0.0149642877351483,1,0.78807276,1,0.0004166666666666667,1.0,0.0149642877351483,0.78807276,0.01208964573897809,1.1847214,0.01746990128645952,1.5033147,6.0045559016831935e-05,0.00021647217,0.051547400653362274,0.04062329977750778,0.042107995599508286,0.04820011556148529,0.09352243691682816,0.046103447675704956,0.03613240644335747,0.11095491051673889,0.03502989560365677,0.062141649425029755,0.0491727814078331,0.06050894036889076,0.0002765177253743939,0.0,0.0,0.014687770009773905,0.0,0.0,0.014687770009773905,0.00012061477,0.0,0.011751114878874562,0.00018132187,7.696723e-05,0.016884015730439232
2018-05-31,0.10889827,0.0014000000000000002,0.0157707646239462,1,0.7995844,1,0.0004166666666666667,1.0,0.0157707646239462,0.7995844,0.012890639047462552,1.202027,0.018674046560271898,1.5033147,5.5460409109804106e-05,0.000108898275,0.06533370912075043,0.06288684904575348,0.03549822419881821,0.06609204411506653,0.05280964821577072,0.05972497537732124,0.07718373835086823,0.03237464651465416,0.05301610380411148,0.06104264408349991,0.0407719723880291,0.07690631598234177,0.00016435868446700952,0.0,0.0,0.01560640593947919,0.0,0.0,0.015606405939479191,2.3023249e-05,0.0,0.012736197160196121,3.461123e-05,8.4177904e-05,0.0183576938577985
2018-06-30,0.25941712,0.0014000000000000002,0.032794933825476,1,0.8089709,1,0.0004166666666666667,1.0,0.032794933825476,0.8089709,0.026797588757326088,1.2161379,0.039580568455111244,1.5033147,5.541707842323712e-05,0.00025941714,0.04722614958882332,0.08197660744190216,0.038478024303913116,0.04998309910297394,0.13636940717697144,0.05217629671096802,0.0451546274125576,0.03418777137994766,0.050771564245224,0.057470303028821945,0.033646486699581146,0.08469133079051971,0.0003148342167184853,0.0,0.0,0.032480099608757515,0.0,0.0,0.032480099608757515,1.877308e-05,0.0,0.02652412394857256,2.8221846e-05,9.005745e-05,0.03907940733785944
2018-07-31,0.024037093,0.0016,0.0170834025066781,1,0.7310679,1,0.0004166666666666667,1.0,0.0170834025066781,0.7310679,0.012919418491763996,1.0990251,0.01861664845695434,1.5033147,6.0625027874863215e-05,2.4037094e-05,0.1004498302936554,0.07655791938304901,0.033329129219055176,0.05711858719587326,0.035050276666879654,0.052008263766765594,0.08375634998083115,0.022415855899453163,0.05053067207336426,0.05288520082831383,0.041067659854888916,0.10287430882453918,8.466212155568086e-05,0.0,0.0,0.01699874038512242,0.0,0.0,0.01699874038512242,0.00015580608,0.0,0.012701718656915177,0.00023422552,4.126047e-05,0.018248116668959743
2018-08-31,0.11146636,0.0016,0.0059562907635302,1,0.5713019,1,0.0004166666666666667,1.0,0.0059562907635302,0.5713019,0.00408875709213473,0.85884655,0.0053413852722291886,1.5033147,5.868641363980088e-05,0.00011146637,0.0778464674949646,0.08322614431381226,0.025748779997229576,0.06005069613456726,0.0871003195643425,0.07134317606687546,0.036038123071193695,0.04101158678531647,0.04257887601852417,0.058790549635887146,0.0466647669672966,0.09286319464445114,0.000170152781892678,0.0,0.0,0.005786137981637522,0.0,0.0,0.005786137981637522,0.00031953206,0.0,0.003672016427847792,0.00048035718,0.0,0.0047148929641558125
